transaction_id,transaction_date,venue,event_name,ticket_type,quantity,price,revenue,customer_id,payment_method
e31d8194-1a47-45e7-a786-144ecc78708e,2024-05-25 00:13:35,Sphere Las Vegas,Comedy Show,General Admission,5,179.8,899.0,64c05f7c-8722-489a-abbb-7aa20cdb0512,Debit Card
2262f974-6d45-4a8b-90b0-5730bfe2a268,2024-06-25 22:08:20,MSG Network,Knicks Game,Student,5,45.83,229.15,bffc7f76-d1a4-43bf-9744-80ca913fc45f,Cash
236f7df9-c3d5-4d97-bf41-ecfed444eacc,2024-10-03 18:46:49,Sphere Las Vegas,U2 Concert,General Admission,5,31.36,156.8,35345a03-7cb0-4e06-a622-7e35cbd2b10c,Debit Card
c9897091-e7af-4fa0-a0e6-50dbc51d25ba,2024-04-30 00:03:20,Sphere Las Vegas,Rangers Game,VIP,2,44.74,89.48,1a7ce77a-792d-4703-84d2-a30f9837eb74,Gift Card
d5acd5a6-9eb1-4a18-996c-27845bd322e2,2024-04-21 08:49:43,Sphere Las Vegas,Knicks Game,VIP,4,168.67,674.68,52760cf4-b829-4ad8-91d7-b02ccf5d3441,Gift Card
a9c9a74f-f067-4059-9011-59b4d8cf9030,2024-10-13 15:23:31,MSG Network,Rangers Game,General Admission,2,121.42,242.84,1b57fa26-87bd-46fc-8d89-424b736246ab,Debit Card
5dfbaac8-7eea-4366-af2b-b9f49edb7b0c,2024-04-02 11:55:42,MSG Network,Comedy Show,Premium,4,99.05,396.2,ad9324d3-0ff8-48d4-a5d5-78ad2e76b953,Credit Card
1ec5ffa8-0706-4295-a70f-8da78c860dde,2024-07-19 08:38:42,Sphere Las Vegas,Movie Night,Premium,4,134.7,538.8,4c3ce37b-1951-4287-a73d-556702a8a881,Gift Card
2442dd3e-f49d-42ef-abec-5b2364049d23,2024-12-08 03:18:03,Sphere Las Vegas,U2 Concert,Premium,2,190.12,380.24,aa0bc1be-4fca-48db-8552-40e01e796df0,Debit Card
1eca60fa-127c-46a2-9e0a-5df02db02c2e,2024-08-25 12:09:20,MSG Network,Movie Night,VIP,4,48.16,192.64,9e9388d8-cafe-4dc4-9bf9-bed7ca145449,Debit Card
c64d847f-a246-4f03-bf46-8315d9de6d2a,2024-01-26 15:04:24,MSG Network,U2 Concert,Child,2,156.72,313.44,ac3d2d57-5054-4f05-ab4f-0d120a97ed1e,Cash
634c42c0-1186-40cd-b90d-c8fad6802f1a,2024-08-21 13:58:53,Sphere Las Vegas,Knicks Game,General Admission,5,168.86,844.3,c880d459-5ac5-4cde-8295-ebe0ac55e51a,Credit Card
9e407c75-c562-4a56-b9c3-a7a7c811279b,2024-02-23 05:03:03,Sphere Las Vegas,U2 Concert,Child,4,169.65,678.6,26b02053-a60a-46f1-9466-f597c9a7aa75,Cash
a533d591-0568-4749-a8b3-1f50d0cf1e75,2024-11-25 00:57:47,MSG Network,U2 Concert,General Admission,2,136.5,273.0,116099c6-ba3c-4b14-aef5-4e39555d7a6c,Credit Card
4b6cda75-5035-42f3-bf09-db97dc523836,2024-01-16 02:51:46,MSG Network,Comedy Show,Premium,3,140.56,421.68,19eb01df-d78a-4099-9d8d-27a037308b18,Debit Card
f079fa12-0783-45eb-9090-39285e73e269,2024-03-07 17:19:53,Sphere Las Vegas,Comedy Show,Premium,2,142.35,284.7,31c79bc1-3fb1-495a-8d5a-bc6d85f69085,Gift Card
bf6c45f4-3fa1-4967-8056-322c7a0a0770,2024-08-01 15:01:55,MSG Network,Knicks Game,General Admission,2,196.19,392.38,3e835878-9f39-4cc0-a800-3013d0019b3b,Gift Card
17e30d02-c9b1-404f-bcba-3fe1852572f8,2024-09-24 18:36:22,Sphere Las Vegas,Movie Night,General Admission,5,46.09,230.45,f14dcf82-1d9f-43e1-9dba-b2925b586e84,Gift Card
b6b69662-92fe-40d0-88db-54f703439959,2024-07-17 08:01:40,MSG Network,Knicks Game,Premium,2,47.32,94.64,5097d77a-0718-4d10-9d1f-7c587ca1dea2,Credit Card
8c745e2d-b921-4e9a-8529-0ef7e5cea20b,2024-03-10 01:44:32,MSG Network,U2 Concert,Student,2,100.65,201.3,91328a57-1cd1-4014-a16a-51a455020b6d,Cash
82620d33-69f5-489b-843f-960129d49b24,2024-02-03 10:48:07,MSG Network,Movie Night,Student,3,179.26,537.78,92eae151-e95d-4b62-ae57-0db7be920730,Cash
23d7d014-d9ee-4e0a-ac8c-1d92bab77c3e,2024-03-14 04:33:14,Sphere Las Vegas,Comedy Show,Premium,2,69.66,139.32,91c88b16-8d7d-425f-94d6-8c274a019dcc,Cash
8c170385-4b5d-441f-8e47-035a447e0805,2024-09-02 13:41:51,MSG Network,Knicks Game,Premium,2,70.25,140.5,d7e3839d-8e34-4dd2-8d74-d26405577f1b,Cash
38d4d620-efef-4029-84e6-dad5cbca4bdc,2024-02-09 14:30:06,MSG Network,Rangers Game,Student,4,101.44,405.76,b0c1f671-1b34-41a5-b345-141fe520ae1a,Credit Card
0c402ca9-2485-421c-b23d-3528a3932c81,2024-08-22 01:18:56,MSG Network,Movie Night,General Admission,5,88.97,444.85,8f745d4d-694a-4cac-8afc-fbc8e89c6108,Debit Card
1666551e-3cba-4b09-8348-c936a2c35062,2024-03-02 07:26:02,Sphere Las Vegas,Movie Night,Premium,5,155.85,779.25,2e5d4a3b-241d-4d82-903e-8921033777e9,Gift Card
7d15cb07-5f31-417b-8a0a-326b1ae4e70c,2024-10-23 10:31:34,Sphere Las Vegas,U2 Concert,Student,3,113.99,341.97,d79bfdd9-1677-42db-a4d3-6533177f2b63,Credit Card
2ea7c1c2-9b61-47d2-86f5-48031bcaba4e,2024-05-04 13:24:23,MSG Network,U2 Concert,General Admission,1,128.64,128.64,0de320ab-adfc-4107-8cc0-a0f6966f5d9e,Cash
2413af17-8f2c-42d0-8a17-f92c53e98687,2024-07-25 12:03:21,MSG Network,Knicks Game,Premium,4,27.72,110.88,7a70dbc0-11f8-475c-afdb-0264b2fd7115,Credit Card
446de66c-26ec-41ab-bd80-8f11881426e0,2024-07-02 16:23:31,Sphere Las Vegas,U2 Concert,Child,1,177.42,177.42,2b4f8633-de4f-499a-9c2d-b3380c2e4f11,Gift Card
c7112b80-7534-4128-88c2-878950be38ce,2024-04-01 00:53:58,MSG Network,U2 Concert,VIP,2,181.13,362.26,ede67c47-8e92-45ae-8c94-6c7d36c9639a,Cash
033f5243-6088-44c4-8a9e-9d8b00fcb19e,2024-11-28 03:07:20,MSG Network,Knicks Game,Premium,5,158.19,790.95,95e95e9e-9c76-4443-bbc3-f8c3d3f23d62,Cash
31f1b71d-74f5-4cc1-8176-9500c5590adc,2024-11-22 23:45:08,Sphere Las Vegas,Comedy Show,General Admission,1,140.52,140.52,fa6a6451-a546-44f6-aac8-a6edc7707281,Cash
e2726719-cb35-4b9e-89f5-b8c4b06d9b70,2024-02-19 10:05:56,MSG Network,Rangers Game,Student,2,160.04,320.08,40eca5d2-3987-495e-92e1-07b5fc96ba36,Cash
2b2fa97d-5a96-44e8-85c4-ae14cf7bc51c,2024-09-23 10:41:26,Sphere Las Vegas,U2 Concert,VIP,3,185.38,556.14,a339250c-00f5-4fbf-96e8-6cbf6eff0670,Debit Card
72ea31ee-eefc-4e78-8132-c6a325188900,2024-01-27 13:12:34,Sphere Las Vegas,Rangers Game,Student,4,104.97,419.88,7964fb0c-e0ff-41ad-86cf-becceed9ffc2,Debit Card
8639faa6-784c-4a23-849b-f5671910caa8,2024-01-28 00:12:03,Sphere Las Vegas,Knicks Game,Child,5,160.44,802.2,12ba2c47-7ccf-4284-8202-c09ffb7a2346,Gift Card
96ed2371-13d3-4403-bfc3-4a9795cd7eee,2024-06-05 01:02:03,MSG Network,U2 Concert,VIP,5,178.14,890.7,aa0f83ae-6661-4372-81b1-c58fc8a92e83,Credit Card
b48766f7-3164-4dc6-8c25-40751709c774,2024-11-24 08:02:47,Sphere Las Vegas,U2 Concert,Premium,1,70.52,70.52,fefa52b5-eab4-41fa-aa5e-fef668a3d19c,Cash
1e95dd04-2b3a-424c-833a-67b08deee48c,2024-10-01 01:58:37,Sphere Las Vegas,Knicks Game,Student,1,157.65,157.65,f26bbcb9-70a0-4cbd-a8b5-413cb0c4ea86,Credit Card
a6456539-6dd2-424b-87fc-e8c36450a403,2024-02-25 19:06:35,MSG Network,U2 Concert,General Admission,1,67.23,67.23,68156ea1-55c5-40d4-82ad-78959dd80339,Gift Card
c9d6f59f-4be6-4367-ad62-c2ed577d0949,2024-12-09 03:04:01,Sphere Las Vegas,Rangers Game,Premium,2,32.91,65.82,d27a7a56-7e4b-4a60-a211-0d07a7beb5af,Credit Card
40e66c90-b000-40bf-9f76-c2b4eb72afbd,2024-10-08 23:12:23,MSG Network,Movie Night,Child,4,58.05,232.2,523b78df-e92c-4474-83a6-7330dd32ec0c,Cash
6ecc2f88-5f80-4b19-89cd-d847dbea232d,2024-01-28 23:53:29,Sphere Las Vegas,Comedy Show,General Admission,1,51.53,51.53,55a98085-88d3-490c-a895-fc4e097a38f2,Credit Card
90099230-022b-48e8-b508-f97a359bf594,2024-09-29 22:50:13,MSG Network,Rangers Game,Child,1,169.0,169.0,f7b3748c-1060-4c3c-a4ea-1176cb150232,Cash
b7c32046-92e2-4cbc-9991-f22c01274c45,2024-03-14 19:56:24,MSG Network,Knicks Game,Student,2,46.65,93.3,688a418d-5742-4621-b3e4-15a2e149f88d,Debit Card
30b662ca-ed6d-4e78-b731-55311169eb83,2024-08-18 02:46:44,MSG Network,Comedy Show,Student,2,198.85,397.7,fbe4237d-9c66-4048-aeb7-33ac7d379a51,Gift Card
04bda936-f0e1-41a2-82fa-7b0e3dd04ee9,2024-03-30 23:32:02,Sphere Las Vegas,Knicks Game,Student,2,127.24,254.48,5e4378f8-491d-4cef-9e0a-4a147dd8706b,Credit Card
082e79cc-d974-4a76-a226-ed05f360f9e1,2024-01-10 13:33:16,MSG Network,Knicks Game,Student,5,104.42,522.1,1e7cc6ce-2442-459e-80f2-7a66b57b3eb0,Gift Card
bf6ea03d-835c-41b9-8c4f-a941df7b81ee,2024-08-26 21:26:37,MSG Network,Knicks Game,VIP,4,178.61,714.44,d84b733b-6d29-4be7-94f8-f4f5e388a68c,Credit Card
e27f96f0-b4af-4850-8913-d3d70ab96cc5,2024-10-11 01:51:04,Sphere Las Vegas,Movie Night,Premium,1,190.24,190.24,8fba5165-4e4e-4f77-9a05-74a805cb7c62,Debit Card
d1dc59ce-0e61-4d0f-a81f-82f5eb9f57a4,2024-10-12 18:44:49,MSG Network,Rangers Game,Premium,5,24.32,121.6,89119234-7c24-4057-b9b3-dd675f6bfd16,Gift Card
93afd403-1677-46a0-8ca3-cff73069fd2a,2024-09-16 00:41:00,MSG Network,Rangers Game,VIP,5,195.22,976.1,7d2c6276-0c8d-4090-9891-f6a81dc09eee,Gift Card
90f82066-5d6f-4f92-9584-14f6ca4aac02,2024-04-29 05:42:28,MSG Network,Rangers Game,Child,1,42.8,42.8,c3207f37-2524-4bf3-88d6-261015692909,Gift Card
d7189a87-40a4-4d9d-8ae8-f67b9355d454,2024-07-05 04:49:04,MSG Network,Rangers Game,Student,4,95.03,380.12,2719d1ca-1874-4da4-9ce5-19d501e235f0,Gift Card
c7285df9-8c5d-4565-969b-1c6d4f349a93,2023-12-29 15:55:52,Sphere Las Vegas,Knicks Game,General Admission,1,41.53,41.53,32033200-45bf-4a4d-9274-42e349dfd6d6,Cash
95498bd7-5811-4702-97f3-2f10d4d8d534,2024-05-08 15:40:28,Sphere Las Vegas,Knicks Game,Premium,2,40.29,80.58,4da3a2e1-5320-43ab-9400-b803c80e05d3,Cash
8f2921d4-579e-421e-ae45-8f658dce61f8,2024-12-02 02:12:07,MSG Network,U2 Concert,Premium,5,119.36,596.8,1f9bd26b-068d-4241-9564-11d8a9a2ca7a,Credit Card
0d47940a-481d-4666-b9cf-b68061bd5371,2024-09-18 22:44:44,MSG Network,Comedy Show,VIP,5,32.08,160.4,317d2451-bef5-4770-8ed9-8694b620874d,Cash
51c49577-bf52-43eb-9daf-ef8009b68727,2023-12-31 13:06:51,MSG Network,Knicks Game,Premium,5,160.69,803.45,4499691c-b122-4a62-b3aa-1a3875ef2dd9,Debit Card
62efce3a-a5c4-4c18-acb4-25d250ff8448,2024-11-12 06:26:33,Sphere Las Vegas,Movie Night,Child,5,99.79,498.95,31a0a8a0-e70d-4a33-87cc-74aad67f80a3,Cash
f312522b-b223-4022-a4c0-4071dc2c45cf,2024-11-07 14:55:46,MSG Network,Knicks Game,Child,1,95.42,95.42,fdf58f35-0329-4287-9b62-4a2f68d531f5,Gift Card
67daf184-8c78-4e2c-aa80-370b6fe3dff4,2024-01-18 03:10:38,MSG Network,Movie Night,Student,5,73.54,367.7,88ea5246-3037-4284-98d1-5bed86b78eb9,Cash
636cd5ec-4ab6-44c6-a780-36146a62375e,2024-02-10 22:40:10,MSG Network,U2 Concert,Child,2,63.02,126.04,2a5181b5-94f1-472b-a219-263daecd1634,Credit Card
d1668306-9d08-4dbe-b444-23adfe3fadb9,2024-06-22 04:25:59,MSG Network,U2 Concert,Student,1,147.19,147.19,c7b63f59-dd50-4a68-bc18-7024013e971e,Gift Card
aad473fc-8353-44de-b79d-efe6d2516aa9,2024-06-10 06:21:45,Sphere Las Vegas,U2 Concert,General Admission,5,127.7,638.5,58a1b00c-845d-4d91-9e36-9c5d69aad1f1,Credit Card
3f958357-302f-4935-8418-08fb3efc340a,2024-12-03 12:05:54,Sphere Las Vegas,Knicks Game,Child,5,154.98,774.9,bd6c0f54-cb69-4184-beee-e36d4f560919,Cash
038dc3f9-23b2-4e68-8926-51c9fc33bf51,2024-05-18 18:48:29,Sphere Las Vegas,U2 Concert,VIP,4,139.81,559.24,8a91b2b7-b43b-4578-b92a-5f1842dc44ae,Cash
51b53289-8a98-40f2-842a-a6f00299fa7c,2024-10-29 00:13:59,Sphere Las Vegas,Movie Night,General Admission,5,49.47,247.35,766cecfd-7a85-4d02-96db-7cd49536a270,Debit Card
2e509cad-6847-4050-a263-68031ff0db61,2024-06-13 18:25:10,Sphere Las Vegas,Rangers Game,General Admission,5,49.83,249.15,ed256fe3-a212-4749-8afb-c526756dd567,Cash
07c91dfe-4c3c-456a-a59f-649db975bb50,2024-08-28 08:02:12,Sphere Las Vegas,Knicks Game,Premium,5,186.9,934.5,9d0449ee-e4d9-4ac3-9010-19968173de4f,Debit Card
a1184099-ee0f-4c43-9191-dce5312a81d4,2023-12-23 11:24:51,Sphere Las Vegas,Movie Night,General Admission,4,199.16,796.64,ea688c73-9414-4a3a-99f4-e946a868fba6,Debit Card
c15c1731-248a-493f-9368-f8feb65c0ebf,2024-11-01 14:10:27,Sphere Las Vegas,Movie Night,VIP,3,41.37,124.11,1751bb1a-11b1-4338-bf60-bc3ea023a85d,Gift Card
1ba78c89-9526-4b1a-9baf-a2f4f41cd9b5,2024-03-21 01:50:45,MSG Network,Comedy Show,Child,3,143.54,430.62,ed64dd0f-f365-4542-bb4d-ec002d11ceb2,Gift Card
0bbce731-5769-4220-8737-c96a34e50248,2024-04-29 02:49:13,MSG Network,Movie Night,Student,3,42.66,127.98,d9518a66-f1e4-4a26-bcf5-73ea6724fc03,Credit Card
254594cd-df5b-41f9-b70c-05ba010e834d,2024-12-01 06:28:39,MSG Network,Rangers Game,Student,1,105.46,105.46,4823ab13-68f0-48da-994b-93bc55d4a64c,Credit Card
e531dd6b-dc9f-4a13-b369-5354b25074da,2024-06-17 15:51:10,Sphere Las Vegas,U2 Concert,Child,4,26.51,106.04,9269ab7d-ae01-4bdd-b139-50aaeb871cb8,Debit Card
83cc709b-bb90-41ef-a45e-2fb9f57095e6,2024-04-14 08:38:19,MSG Network,Comedy Show,Child,1,175.55,175.55,5ad53ac9-ef58-4169-a142-ed55726f04ee,Cash
4a38d436-e172-40d1-af46-c00145bea682,2024-03-05 12:09:30,MSG Network,U2 Concert,VIP,4,152.76,611.04,6171ae52-ac96-4ad1-8d38-8342f0ce965f,Credit Card
9cea8daf-ae0f-4986-861f-fd8ec7e3e40b,2024-02-19 09:03:32,MSG Network,Movie Night,Premium,2,180.08,360.16,827fc16f-f8dc-4a62-9a77-57099d04a988,Debit Card
bf452594-f13d-4ff9-ae66-0f152aa1d70e,2024-11-13 20:16:41,Sphere Las Vegas,Comedy Show,VIP,4,92.31,369.24,2952cd01-18ba-4d80-83d5-d31213b67160,Cash
0c1005af-3c9f-4b6e-8010-5a3659edb15e,2024-02-26 10:20:55,MSG Network,Comedy Show,General Admission,3,165.68,497.04,efdc414a-f2a2-4fdb-87de-07df2fb29610,Cash
913a8eae-4b65-4a73-a53a-96a087e8a950,2024-11-14 17:59:34,Sphere Las Vegas,Comedy Show,VIP,2,132.42,264.84,ae520536-b441-4213-b544-d9aee073340f,Gift Card
86d51a65-ba8c-4b4c-95f1-686fcc559b41,2024-06-28 01:48:39,MSG Network,Comedy Show,Child,4,27.53,110.12,d20d2b6e-5113-4c72-a09f-3ffe27d1159b,Debit Card
79c8f265-1d46-4be6-b0ef-237ac073975d,2024-03-16 16:42:34,MSG Network,Comedy Show,Child,3,66.9,200.7,c7150a4b-7114-4c9e-b614-451632e6de2d,Gift Card
dc7c17a3-8ded-47f2-a8f3-9b9823a32c45,2024-02-06 11:13:33,Sphere Las Vegas,Comedy Show,Student,1,90.19,90.19,e6629959-9e0d-481a-8d6a-e08f33b1f3a4,Credit Card
0dfb582c-61b4-471d-a39f-b8b7c6b983f9,2024-01-23 23:59:17,MSG Network,Rangers Game,Premium,4,62.06,248.24,fc49df61-ddf8-445f-a28b-c32df6c5a1e9,Debit Card
c8467218-7dec-4219-a273-fb23e163847c,2024-02-18 23:08:37,Sphere Las Vegas,Comedy Show,Student,5,102.92,514.6,97906981-2a8e-4491-8020-c017529a249b,Gift Card
da11d42e-8246-4fcf-aa81-337c94136c5a,2024-05-03 20:33:05,MSG Network,U2 Concert,Child,5,165.09,825.45,a07e5569-ec1a-4858-9060-5dca8976c93c,Gift Card
9b9f564e-49b4-48a8-a2a7-318fbd27f1b6,2024-09-26 14:15:01,MSG Network,Movie Night,Premium,4,111.14,444.56,362a8dd4-848d-43a8-85a5-324c15908371,Cash
bae41888-9287-47ad-8cdc-0a9b81ff00ca,2024-08-12 02:14:04,Sphere Las Vegas,Knicks Game,Student,1,21.89,21.89,11ac00e0-e7f1-4c9e-a68b-e7f08773291e,Cash
2b7fc106-e53c-45bb-895a-fa87a1fddbb7,2024-10-01 21:28:44,Sphere Las Vegas,U2 Concert,VIP,2,87.13,174.26,4057565c-85ae-4fcf-9f0b-2fe1a6b457f2,Cash
d5290c00-ebfc-457c-859d-d51a5a03ff30,2024-11-11 05:16:53,MSG Network,U2 Concert,General Admission,2,114.32,228.64,55f4d330-10f7-4d46-a76e-4e76ab6a154a,Cash
4bb1c2b4-ae24-47ef-a1f4-4a79577b8597,2024-11-06 23:47:43,Sphere Las Vegas,Movie Night,Premium,1,165.02,165.02,849dcf24-33d0-4b97-a46e-a8d943424b8d,Credit Card
f3eb97b9-8436-4d5c-a1d3-4273d2540548,2024-04-26 07:14:25,MSG Network,U2 Concert,Student,2,45.88,91.76,68e22d26-29f4-4433-be6a-1ca4432ed581,Credit Card
91be804f-4065-4742-80a8-43bcb388687c,2024-07-24 18:10:44,MSG Network,Rangers Game,General Admission,4,184.79,739.16,1dfbdd54-426d-4263-8646-8508528a584e,Cash
e6be839a-4dc6-46bc-bda8-aee222e9c002,2024-10-09 02:50:31,MSG Network,Knicks Game,VIP,4,150.65,602.6,ca96adfa-023c-4e88-a051-e1cb7d315f3e,Gift Card
86e09325-5a0d-4ba3-8a52-59619ea9653d,2024-03-25 08:17:12,MSG Network,Movie Night,General Admission,5,114.92,574.6,7d23cafb-6f5b-4c68-82a7-adfc43abc632,Gift Card
d6751db5-d6ff-49a8-be77-4a1e4872b7e0,2024-04-03 13:59:17,Sphere Las Vegas,Comedy Show,Child,4,156.28,625.12,d0cfa691-7367-4407-beec-e1ddd3274ea6,Credit Card
c57dbfce-77b6-4a38-8997-fec16f0626ee,2024-02-01 16:49:17,MSG Network,U2 Concert,Child,4,62.63,250.52,dd550a5c-a44c-4e41-a4ef-4a144b4327bf,Credit Card
a0f2631c-4223-4702-997d-668e4cb86ac5,2024-05-18 19:35:22,MSG Network,Comedy Show,VIP,2,169.17,338.34,6fb0a8b1-0312-444c-86d9-45569328fa4f,Credit Card
4bc2cf7d-7f1e-45b7-8256-7735b86abf0d,2024-05-09 11:14:21,MSG Network,Rangers Game,General Admission,4,66.49,265.96,8fcebe0b-cd71-40ab-ba03-a67f7060a835,Cash
fd12fecd-6f9a-4d21-b284-55073c27239b,2024-10-11 08:34:03,MSG Network,Movie Night,General Admission,4,173.11,692.44,d3b939ac-ebe3-44eb-a006-e8b2e95b9fb1,Gift Card
b5afecf4-340b-43fd-8ff0-7faaa9a8cdf7,2024-02-27 15:42:31,MSG Network,Movie Night,VIP,5,29.5,147.5,c2706709-9b8f-44e7-8026-22ee2aaadc59,Gift Card
a6f57812-6ab7-48ce-a6ab-aeeebd94c8c8,2024-06-01 02:18:29,MSG Network,U2 Concert,Premium,3,152.67,458.01,80f49ebb-a34b-4b6d-ac71-4f885d03febf,Credit Card
28cc9f99-fe8c-4cc8-a1cb-ffafa4d3e3bb,2024-10-01 11:43:34,MSG Network,Rangers Game,Child,5,152.44,762.2,90830bfb-bbda-4c25-8b45-1a2d37cdf8f8,Gift Card
35e0cf68-7991-49c8-abbb-782e6cc56767,2024-05-20 02:20:53,MSG Network,Knicks Game,Student,5,97.37,486.85,5c8a740d-0a1e-4c22-9c13-5990e33a1703,Cash
e15fbba5-3fc9-4733-af5a-5c7e5be76aed,2024-10-24 22:09:03,MSG Network,Movie Night,General Admission,4,117.7,470.8,edeffeab-9b69-4ad5-bc51-838058fc405c,Credit Card
6579bb7c-8f43-4666-89a6-33bb9c1de96c,2024-07-10 17:31:39,MSG Network,Knicks Game,VIP,3,42.86,128.58,67cde81c-7cd6-4fd2-98da-6ce50985cfc6,Debit Card
eb9fd843-e3d9-4f5c-947e-c64886baa771,2024-02-07 03:17:07,Sphere Las Vegas,Movie Night,General Admission,3,110.65,331.95,d443701c-b2a8-4a6a-9570-0314fa7090de,Cash
bb37830d-d3ce-4b0f-b5cd-b19840851d16,2023-12-23 20:21:45,Sphere Las Vegas,Rangers Game,Premium,5,71.63,358.15,2f6b99eb-d70d-4877-8eab-06061ed92aff,Gift Card
4c8421e7-5875-4f79-914f-1ad501aaa0c9,2024-06-09 08:38:09,MSG Network,Rangers Game,Student,2,165.68,331.36,05ce6b62-256b-4813-9542-f400f1a2c59c,Debit Card
8ce6baa7-12de-4f08-af02-170a2db24752,2024-11-17 04:10:21,Sphere Las Vegas,Comedy Show,Child,5,53.16,265.8,08938eb8-7b13-43c1-a8d7-03b66c2f3d8a,Credit Card
e2da15b2-4226-484e-8cf9-231a53ab2ba8,2024-02-18 13:24:35,Sphere Las Vegas,Rangers Game,VIP,3,25.13,75.39,8fe92cc3-12ce-4e14-855b-7d96ad80c527,Cash
2e36adfc-8935-469a-a26d-74bf6ed73f6e,2024-09-03 05:35:43,MSG Network,Comedy Show,Child,3,110.43,331.29,8e800052-28ac-49fe-b83f-85db61ab2b5b,Cash
c2561230-b2b0-445a-9d2a-ecb76ac75e73,2024-02-15 12:26:29,MSG Network,Rangers Game,Premium,3,145.74,437.22,f0b33989-c7dd-452e-a8cc-7d19cca985cc,Debit Card
5e2f8aea-4632-4911-8b4c-ae1ffde8a760,2024-07-03 02:24:10,Sphere Las Vegas,Comedy Show,VIP,1,107.7,107.7,dd321734-56b0-423b-9d00-ce4bfa0f47dd,Gift Card
4d79673f-dbee-4bec-836c-32f7a95ab290,2024-08-16 15:07:31,MSG Network,Movie Night,Premium,4,35.02,140.08,19797d74-8174-4318-8b2f-ffd577def069,Gift Card
6467a353-6c07-423f-9803-2a37ed3d24ab,2024-01-02 05:41:39,Sphere Las Vegas,Movie Night,Student,1,78.76,78.76,26ce0125-2dcb-4064-baef-d4f01f03881f,Credit Card
872132c6-bb80-4f59-8670-737568c84838,2024-02-06 06:36:45,MSG Network,Comedy Show,Student,2,174.45,348.9,27d12e3f-e361-41dd-a8bb-8b793b2991e9,Cash
93bde928-98ef-4726-9b51-a2b3afe7da86,2023-12-23 18:03:37,Sphere Las Vegas,Rangers Game,Premium,2,127.47,254.94,04c1c7f0-2d84-489e-872c-112bd2fb1863,Debit Card
fc0e8ff3-0206-4dd7-bef8-e9e0d7648e22,2024-10-10 19:54:06,Sphere Las Vegas,U2 Concert,VIP,3,53.16,159.48,01a5ddb0-1f53-4b12-88e7-4e44d780fa31,Gift Card
75e2f33d-e347-4700-a106-17dd96ba04f0,2024-01-26 14:37:19,MSG Network,Movie Night,Premium,5,94.32,471.6,1c2b8fc2-bcfe-42fe-b659-c81c6434b55a,Cash
9e49fc65-722a-42d3-8981-30f5550eedb9,2024-03-26 20:26:08,MSG Network,Comedy Show,Premium,5,26.61,133.05,8e4f8302-07e0-4602-88f9-036e2821c311,Debit Card
0f64eed5-b27a-4aca-a23e-0ccc66ad4f6f,2024-06-03 10:54:51,MSG Network,Rangers Game,Student,2,167.35,334.7,62ffa0ad-164d-46e4-b4b3-c3b5d17e028b,Debit Card
0784d069-1734-4c1f-916d-1c8f43d68834,2024-05-08 02:30:01,Sphere Las Vegas,Knicks Game,VIP,3,36.14,108.42,da43ea9c-67b6-4335-945a-fdd2cc1d541f,Cash
79cf608c-cf25-4bd5-ae5d-65fa413857df,2024-04-22 13:44:11,MSG Network,Movie Night,Child,3,179.03,537.09,a32d90ba-ba82-4a67-a965-693d9125094a,Debit Card
55c55cdb-e105-4ede-ac06-c72ab0d0848a,2024-06-07 22:43:32,MSG Network,Movie Night,Student,1,25.37,25.37,68163191-246f-448e-86c0-f30f71ad7900,Gift Card
531fee72-3231-4e4c-943a-eb6fbb8a3185,2024-02-24 03:46:26,Sphere Las Vegas,Comedy Show,Premium,3,135.17,405.51,1f02a010-094f-4321-971c-3994deb637d7,Credit Card
70cf1019-9e61-4a28-aa3e-2ad4f7fa9f90,2024-10-06 23:04:58,Sphere Las Vegas,Comedy Show,Premium,2,49.7,99.4,1f26e470-670e-488d-a610-964610db570b,Debit Card
e02e2428-2910-461e-af09-2cedb2e3e22c,2024-04-27 14:38:25,Sphere Las Vegas,Knicks Game,Child,3,130.27,390.81,1d0822d3-91ef-4c5f-a6ee-5715820b8581,Credit Card
1ba00c91-9fbf-49a0-a93e-aec87705f95d,2024-11-22 12:24:05,Sphere Las Vegas,U2 Concert,General Admission,4,166.12,664.48,636c8638-0404-4c81-9254-dda5a68bac71,Credit Card
061c983d-42fb-4216-9e7d-3e4aa44b959d,2024-09-18 09:52:08,Sphere Las Vegas,U2 Concert,Student,5,110.92,554.6,60dcfc3a-dce1-4590-b7ee-67ce1a5a5a67,Credit Card
15e03ac5-0cae-453e-806d-3adc659bf1f2,2023-12-24 05:22:55,MSG Network,Movie Night,Student,1,117.61,117.61,6fb65b64-530a-42fb-b5d2-a03ef0c574b2,Gift Card
10895ed8-a04c-4900-91b4-f18b29666da9,2024-08-03 14:03:26,MSG Network,Knicks Game,VIP,5,194.75,973.75,b709d198-14aa-49e2-9dae-574f850337a0,Cash
7a5958a4-b85f-443f-9ef7-fe46c5f16726,2024-05-24 20:18:01,Sphere Las Vegas,Movie Night,Premium,3,120.13,360.39,4a4406fa-f6b7-4982-b97f-4da0adb06f83,Gift Card
e4f582b6-f45d-42bf-9cc7-0189183e5b9c,2024-11-22 20:17:01,Sphere Las Vegas,Rangers Game,Premium,1,139.16,139.16,eee9c36a-16cf-40b5-9924-068a2be63673,Credit Card
